QA/QC ?,Monitoring Session ,Date Processed,Processed by,Location,Propagule ID,Dead/Alive/Dying,Plumule color,Hypocotyl color,Epicotyl length (cm),Treatment,Mainstem leaf count,Total leaf count,Mainstem leaf node count,Total leaf node count,Condition,Notes,Date entered,Data entered by
Y,29,4/18/2022,"ZBD, NCD",10B,687,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/18/2022,"ZBD, NCD",10B,698,A,NA,G,NA,TP,NA,NA,NA,NA,H,DECAP,8/31/2023,AJH
Y,29,4/18/2022,"ZBD, NCD",10B,665,A,NA,G,NA,TP,NA,NA,NA,NA,H,,8/31/2023,AJH
Y,29,4/18/2022,"ZBD, NCD",10B,699,A,NA,G,NA,TP,NA,NA,NA,NA,H,,8/31/2023,AJH
Y,29,4/18/2022,"ZBD, NCD",10B,580,A,G,G,12.8,TP,12,12,6,8,H,,8/31/2023,AJH
Y,29,4/18/2022,"ZBD, NCD",10B,691,A,G,G,8.4,TP,4,5,2,3,H,,8/31/2023,AJH
Y,29,4/18/2022,"ZBD, NCD",10B,680,A,G,G,13,TP,12,12,6,6,H,,8/31/2023,AJH
Y,29,4/18/2022,"ZBD, NCD",10B,616,A,G,G,10.2,TP,10,10,5,5,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,669,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,648,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,657,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,640,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,636,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,722,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,663,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,DECAP,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,667,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,DECAP,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,634,DY,NA,G,NA,TP,NA,NA,NA,NA,W,DECAP,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,642,A,G,G,NA,BB,NA,NA,NA,NA,W,DECAP,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,673,A,G,G,22.1,TP,12,16,7,9,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,638,A,G,BG,19.5,CC,8,8,5,5,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,643,A,G,BG,12.5,BB,8,8,4,4,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,659,A,G,BG,13.2,CC,9,9,5,5,H,1 LEAF RIPPED,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,630,A,G,BG,19.4,BB,10,10,5,5,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,658,A,G,BG,20.1,TP,11,15,6,8,H,"1 YELLOW LEAF, 2 SHOOTS",8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,671,A,G,BG,13.4,BB,8,8,4,4,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,632,A,G,BG,11.3,CC,5,5,4,4,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,664,A,G,BG,18.3,CC,8,8,5,5,H,1 YELLOW LEAF,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,646,A,G,BG,18.4,TP,11,21,6,11,H,3 SHOOTS,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,656,A,G,BG,14.1,CC,8,8,5,5,H,1 YELLOW LEAF,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,650,A,G,BG,17.2,CC,8,8,5,5,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,679,A,G,BG,14.8,BB,12,18,7,11,H,3 SHOOTS,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,685,A,G,BG,13.8,TP,9,9,5,5,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,616,A,G,BG,9.9,CC,6,6,4,4,H,1 YELLOW LEAF,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,654,A,G,BG,13.5,BB,8,8,4,4,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,727,A,G,BG,23.1,CC,8,8,5,5,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,652,A,G,BG,11.8,TP,10,10,5,5,H,,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,644,A,G,BG,14.8,CC,9,9,5,5,H,1 YELLOW LEAF,8/31/2023,AJH
Y,29,4/20/2022,"AND, AJH",11C,662,A,G,BG,20.2,BB,12,16,6,8,H,2 SPROUTS,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,617,DY,NA,BG,NA,TP,NA,NA,NA,NA,W,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,627,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,608,A,G,G,24,TP,7,7,4,4,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,712,A,G,G,19.1,TP,12,16,6,8,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,651,A,G,G,3.1,TP,4,6,2,3,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,726,A,G,G,10.1,TP,2,15,3,7,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,728,D,NA,B,NA,TP,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,723,A,G,G,4.4,TP,6,12,3,6,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,622,DY,NA,BG,0.9,TP,NA,NA,NA,NA,W,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,623,A,G,G,18.6,TP,11,21,6,11,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,721,D,NA,B,NA,BB,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,618,A,G,G,4.3,BB,3,6,2,4,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,655,A,NA,G,NA,BB,NA,NA,NA,NA,H,DECAP,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,705,A,G,G,12.2,BB,9,9,5,5,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,610,A,G,G,20.6,BB,12,12,6,6,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,649,A,NA,G,NA,BB,NA,NA,NA,NA,H,DECAP,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,724,A,NA,G,NA,BB,NA,NA,NA,NA,H,DECAP,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,713,A,G,G,8.9,BB,10,10,5,5,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,714,A,G,G,12.6,BB,9,9,5,5,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,633,A,G,G,14,BB,12,12,6,6,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,629,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,701,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,624,D,NA,B,NA,CC,NA,NA,NA,NA,Dead,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,602,A,G,G,11,CC,8,8,5,5,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,709,A,G,G,10.4,CC,6,6,4,4,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,620,A,G,G,18.1,CC,9,9,5,5,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,711,A,G,G,12,CC,6,6,4,4,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,647,A,G,G,18.1,CC,6,6,5,5,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,720,A,G,G,11.3,CC,8,8,5,5,H,,8/31/2023,AJH
Y,29,4/19/2022,"TNT, NCD",11B,606,A,G,G,13,CC,8,8,4,4,H,,8/31/2023,AJH
Y,1.5,9/27/2021,HAS,11C,655,A,G,G,3.8,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,647,A,G,LB,4.1,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,639,A,G,LB,2.6,BB,0,0,1,1,D,LEAVES WITH BROWN SPOTS,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,645,A,G,G,8.3,TP,2,2,1,1,D,1/2 LEAVES BROWN,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,651,A,G,G,6.8,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,641,A,G,G,2.8,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,620,A,G,G,6.6,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,653,A,G,G,4.1,CC,2,2,1,1,D,LEAVES SHRIV,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,649,A,G,G,4.5,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,626,A,B,LB,10,BB,2,2,1,1,W,EPI YELLOW / BROWN SPOTS,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,628,A,B,G,6.3,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,622,A,G,G,4.9,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,612,A,G,G,5.8,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,629,A,B,G,6.4,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,616,A,G,LB,5.3,BB,2,2,1,1,H,EPI BROWN,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,624,A,G,YG,3.9,CC,2,2,1,1,D,1 LEAF BROWN,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,606,A,G,G,7.4,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,610,A,G,YG,6.9,BB,2,2,1,1,D,BROWN SCAR,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,635,A,G,G,5.5,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,625,A,G,YG,9,CC,2,2,2,2,H,LCP,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,637,A,G,G,7.5,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,617,A,G,YG,3.5,TP,2,2,1,1,D,WRINKLED HYPO,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,618,A,Y,G,6.5,BB,2,2,1,1,W,WILTED AND WRINKLED,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,627,A,G,DB,8.5,TP,0,0,1,1,D,FALL LEAF ,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,633,A,G,G,3.3,BB,2,2,1,1,H,SMALL BROWN SPOT,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,602,A,B,YG,5,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,623,A,G,G,5.1,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,614,A,G,G,3.4,BB,2,2,1,1,H,WRINKLED,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,631,A,G,LB,6.2,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11C,608,A,G,G,13.5,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,607,A,G,LB,4.7,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,596,A,G,G,5.3,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,584,A,G,G,4.4,TP,2,2,1,1,W,WILT / WRINKLED,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,592,A,G,G,5.5,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,597,A,G,G,4.9,CC,2,2,1,1,H,WRINKLED,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,552,A,G,G,2.6,TP,2,2,1,1,H,WRINKLED,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,595,A,B,G,6.5,TP,2,2,1,1,H,WRINKLED,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,600,A,G,G,6.3,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,604,A,B,G,6.1,BB,2,2,1,1,W,LEAVES BROWN AND SHRIV,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,588,A,G,G,5.9,TP,2,2,1,1,H,EPI BROWN,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,598,A,G,LB,6.2,TP,2,2,1,1,W,EPI BROWN,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,619,A,G,G,9.2,BB,2,2,1,1,H,LCP,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,590,A,G,YG,3.7,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,601,A,G,G,3.2,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,594,A,G,LB,2.3,BB,2,2,1,1,W,WILT / SHRIV,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,582,A,G,G,7.4,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,621,A,G,G,7.1,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,609,A,G,G,5.2,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,615,A,G,G,4.8,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,591,A,G,G,5.4,TP,2,2,1,1,W,"1 LEAF OPEN, 1 CURL",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,586,A,G,G,7.2,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,578,A,G,G,2.9,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,605,A,G,G,3.9,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,603,A,G,YG,4.5,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,580,A,G,G,10,BB,1,1,1,1,D,"1/2 LEAF BROWN, LCP",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,613,A,G,G,3.4,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,611,A,G,G,4.6,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,593,A,G,G,4.6,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,599,A,G,YG,4.6,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11B,566,A,G,G,6.8,TP,2,2,1,1,W,EPI YELLOW,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,587,A,G,LB,5.1,CC,2,2,1,1,D,"SMALL BROWN SPOT ON LEAF, YELLOW EPI",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,581,A,G,G,6.5,CC,4,4,2,2,D,"SMALL BROWN SPOT ON LEAF, SHRIV HYPO",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,575,A,G,G,5.3,BB,2,2,1,1,D,1/2 LEAF BROWN + SHRIV,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,561,A,G,G,12.9,BB,1,1,1,1,D,"LCP, 1/2 LEAF BROWN + SHRIV",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,567,A,G,G,8.3,BB,3,3,2,2,D,1/2 LEAF BROWN + SHRIV,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,562,A,G,G,3.7,CC,2,2,1,1,H,WRINKLED HYPO,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,583,A,G,G,7.8,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,573,A,G,G,4.3,TP,2,2,1,1,W,"LCP, SHRIV HYPO",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,569,A,G,G,5.2,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,552,A,G,LB,5.1,TP,2,2,1,1,H,WRINKLED HYPO,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,568,A,G,YG,8.9,CC,4,4,2,2,D,BROWNING FIRST LEAF,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,556,A,G,G,5.6,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,574,A,G,LB,3.1,BB,4,4,2,2,H,SHORT LEAVES,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,565,A,G,LB,5.4,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,560,A,G,G,2.4,TP,2,2,1,1,W,"WRINKLED HYPO, CURLED LEAVES",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,571,A,G,G,4.8,CC,2,2,1,1,W,WRINKLED HYPO ,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,579,A,G,G,3,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,576,A,B,G,6.4,CC,2,2,1,1,W,WRINKLED HYPO ,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,577,A,B,G,4.4,TP,2,2,1,1,W,WRINKLED HYPO ,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,559,A,G,G,7.3,CC,2,2,1,1,W,WRINKLED HYPO ,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,572,A,G,G,2.6,TP,2,2,1,1,H,WRINKLED HYPO ,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,589,A,G,YG,4.2,CC,2,2,1,1,H,WRINKLED HYPO ,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,564,A,G,G,6.8,BB,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,554,A,G,G,10.1,BB,4,4,2,2,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,553,A,G,YG,6.2,TP,2,2,1,1,H,LCP,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,558,A,G,YG,4.5,TP,4,4,2,2,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,563,A,G,G,7.9,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,555,A,G,G,4.3,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,585,A,G,LB,4.6,TP,2,2,1,1,D,"BROWN SPOT, WRINKLED HYPO",9/1/2023,AJH
Y,1.5,9/27/2021,HAS,11A,570,A,G,G,4.7,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,706,A,G,G,4.2,TP,4,4,2,2,D,SUN DAMAGE,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,705,A,G,G,3,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,710,A,G,G,5,CC,2,2,1,1,D,BROWN SPOT ON LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,708,A,G,G,5,BB,2,2,1,1,D,BROWN SPOT ON LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,716,A,G,G,8.5,TP,2,2,1,1,D,BROWN SPOT ON LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,712,A,G,G,6.6,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,720,A,G,G,2.8,CC,2,2,1,1,H,NICKS I LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,714,A,G,LB,3,TP,2,2,1,1,D,CRUNCHY BROWN LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,715,A,G,G,4.2,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,709,A,G,LB,6.5,CC,2,2,1,1,D,BROWN LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,724,A,G,LB,8,BB,2,2,1,1,H,NICKS IN LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,726,A,G,G,6.1,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,727,A,G,YG,5,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,728,A,G,G,5.4,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,713,A,G,G,6.1,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,711,A,G,G,3.5,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,721,A,G,G,2.7,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,719,A,G,G,4.8,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,730,A,G,G,2.7,BB,2,2,1,1,D,BROWNIG IN LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,729,A,G,G,5,BB,2,2,1,1,H,HYPO WRINKLED,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,701,A,G,YG,2.1,CC,2,2,1,1,NA,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,704,A,G,G,3.4,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,703,A,G,G,4.5,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,718,A,G,G,3.8,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,717,A,G,G,5.9,CC,2,2,1,1,W,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,702,A,G,LB,4.8,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,723,A,G,G,7.8,TP,2,2,1,1,W,BROWN ON LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,725,A,G,G,3.7,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,731,A,G,G,2.7,TP,2,2,1,1,D,BROWN IN MIDDLE OF LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10C,722,A,G,G,3.8,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,674,A,G,G,7.4,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,665,A,G,G,7,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,570,A,G,G,8.2,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,684,A,G,G,4.4,BB,2,2,1,1,H,HYPO WRINKLING,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,695,A,G,G,6.4,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,690,A,G,G,5.6,CC,2,2,1,1,H,EPI WRINKLING,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,694,A,G,G,3.7,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,698,A,G,G,5.6,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,699,A,G,G,8.8,TP,2,2,1,1,W,HYPO WRINKLING,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,688,A,G,G,3.7,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,676,A,G,G,5.8,TP,2,2,1,1,W,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,697,A,G,G,2.8,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,668,A,G,G,11.9,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,680,A,G,G,4,TP,2,2,1,1,H,SEAMS ON LEAVES,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,707,A,G,G,3.2,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,692,A,G,YG,5,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,666,A,G,G,2.3,BB,2,2,1,1,H,HYPO WRINKLING,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,700,A,G,G,6.5,CC,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,672,A,G,YG,5,TP,2,2,1,1,W,HYPO WRINKLING,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,696,A,G,G,3.1,CC,2,2,1,1,H,HYPO WRINKLING,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,678,A,G,G,8.8,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,683,A,G,G,5.9,TP,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,689,A,G,G,3.5,BB,2,2,1,1,H,,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,682,A,G,G,5.3,CC,2,2,1,1,H,NICK ON LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,681,A,G,G,2.8,CC,2,2,1,1,H,NICK ON LEAF,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,691,A,G,G,3.4,TP,2,2,1,1,H,NICKED LEAVES,9/1/2023,AJH
Y,1,9/24/2021,"LU, HAS",10B,693,A,G,G,4.1,CC,2,2,1,1,H,,9/1/2023,AJH
